star_age,star_mass,log_R,log_Teff,log_L
1.283058294457821274e+10,1.000000000000000000e+00,9.434189269471409123e-01,3.649987439188465022e+00,1.441480720682780436e+00
1.283122547533560371e+10,1.000000000000000000e+00,9.436840325513120575e-01,3.649978890946709242e+00,1.441976738924098944e+00
1.283135361135420036e+10,1.000000000000000000e+00,9.437130200472291230e-01,3.649979436501294749e+00,1.442036896134276658e+00
6.090986089692771202e+03,1.000000000000000000e+00,-5.576071410765182784e-02,3.743537652830074780e+00,-1.826777068603679388e-01
1.340016939732409628e+04,1.000000000000000000e+00,-5.578996827909687983e-02,3.743527631661125898e+00,-1.827762998790499194e-01
2.217118936648168528e+04,1.000000000000000000e+00,-5.582497952699873311e-02,3.743515616648285693e+00,-1.828943824262159457e-01
3.269641332947079354e+04,1.000000000000000000e+00,-5.586686248501755714e-02,3.743501212556765712e+00,-1.830357647083337702e-01
4.532668208505772054e+04,1.000000000000000000e+00,-5.591693365852969805e-02,3.743483944855849899e+00,-1.832049778590204847e-01
6.048300459176203731e+04,1.000000000000000000e+00,-5.597675496440328996e-02,3.743463245306688059e+00,-1.834074186674148343e-01
7.867059159980721597e+04,1.000000000000000000e+00,-5.604816290160006403e-02,3.743438438203170460e+00,-1.836494629558801384e-01
1.004956960094614187e+05,1.000000000000000000e+00,-5.613331161911564587e-02,3.743408711656307286e+00,-1.839386665783656616e-01
1.266858213010464679e+05,1.000000000000000000e+00,-5.623471439186559367e-02,3.743373100757574790e+00,-1.842839157187954047e-01
1.581139716509485152e+05,1.000000000000000000e+00,-5.635528397455605992e-02,3.743330456775170845e+00,-1.846956308137910896e-01
1.958277520708309603e+05,1.000000000000000000e+00,-5.649836717353486776e-02,3.743279414613902567e+00,-1.851859658568206224e-01
2.410842885746899119e+05,1.000000000000000000e+00,-5.666776701127947818e-02,3.743218360846347625e+00,-1.857689806025298873e-01
2.953921323793206248e+05,1.000000000000000000e+00,-5.686774192007443968e-02,3.743145396542978176e+00,-1.864607876335998560e-01
3.605615449448775616e+05,1.000000000000000000e+00,-5.710296623996122950e-02,3.743058299322475246e+00,-1.872796251553822677e-01
4.387648400235457812e+05,1.000000000000000000e+00,-5.737843023342317772e-02,3.742954495365650835e+00,-1.882457689696055980e-01
5.326087941179476911e+05,1.000000000000000000e+00,-5.769924777537257382e-02,3.742831037888465939e+00,-1.893812339622425178e-01
6.452215390312300297e+05,1.000000000000000000e+00,-5.807024252597092068e-02,3.742684589269725137e+00,-1.907090179384018092e-01
7.803568329271686962e+05,1.000000000000000000e+00,-5.849573869012427568e-02,3.742511581401564591e+00,-1.922520417393526471e-01
9.425191856022952124e+05,1.000000000000000000e+00,-5.897729026744571307e-02,3.742309680704257513e+00,-1.940227476832251940e-01
1.137114008812447079e+06,1.000000000000000000e+00,-5.951566313251484969e-02,3.742074881826992439e+00,-1.960386889224210172e-01
1.370627796664629364e+06,1.000000000000000000e+00,-6.010754254790835055e-02,3.741803383633279356e+00,-1.983084405280609031e-01
1.650844342087247875e+06,1.000000000000000000e+00,-6.074326672036305802e-02,3.741493419513982399e+00,-2.008197453501602003e-01
1.987104196594390087e+06,1.000000000000000000e+00,-6.140308981016088380e-02,3.741148470492572820e+00,-2.035191876153905899e-01
2.390616022002960555e+06,1.000000000000000000e+00,-6.206195324247081729e-02,3.740770619009728737e+00,-2.063483204113884806e-01
2.874830212493245490e+06,1.000000000000000000e+00,-6.268115900303899979e-02,3.740369573190804431e+00,-2.091909152082225554e-01
3.455887241081587505e+06,1.000000000000000000e+00,-6.321271862397746799e-02,3.739962865147912652e+00,-2.118808666216678849e-01
4.153155675387597643e+06,1.000000000000000000e+00,-6.360479259609555513e-02,3.739568323195532784e+00,-2.142431823754220310e-01
4.989877796554809436e+06,1.000000000000000000e+00,-6.380736295145328363e-02,3.739214542766766680e+00,-2.160634448012025699e-01
5.993944341955463402e+06,1.000000000000000000e+00,-6.378845692556771307e-02,3.738924441312339919e+00,-2.171860385671365579e-01
7.198824196436248720e+06,1.000000000000000000e+00,-6.354320969531439267e-02,3.738718885368095712e+00,-2.175177678836068829e-01
8.644680021813191473e+06,1.000000000000000000e+00,-6.310805033057702296e-02,3.738599363527764563e+00,-2.171255365154573513e-01
1.037970701226552203e+07,1.000000000000000000e+00,-6.255063143303851714e-02,3.738555389551541097e+00,-2.161865946252744530e-01
1.246173940080831945e+07,1.000000000000000000e+00,-6.195056841563324063e-02,3.738569183677464824e+00,-2.149312920867685051e-01
1.496017826705967635e+07,1.000000000000000000e+00,-6.137969645613131076e-02,3.738612077643455489e+00,-2.136179723038029443e-01
1.795830490656130388e+07,1.000000000000000000e+00,-6.087054011869776765e-02,3.738672946326028423e+00,-2.123561848986440792e-01
2.155605687396325544e+07,1.000000000000000000e+00,-6.042697585825434342e-02,3.738746363020636565e+00,-2.111753895993237207e-01
2.587335923484559730e+07,1.000000000000000000e+00,-6.003332953965309637e-02,3.738836271461752681e+00,-2.100284631976583327e-01
3.105412206790440902e+07,1.000000000000000000e+00,-5.966760603662413232e-02,3.738953221700662688e+00,-2.088292152359599030e-01
3.727103746757498384e+07,1.000000000000000000e+00,-5.931826018497134839e-02,3.739098421846597020e+00,-2.075497229489156881e-01
4.473133594717967510e+07,1.000000000000000000e+00,-5.897950575213490448e-02,3.739267064939123308e+00,-2.061976417131373140e-01
5.368369412270530313e+07,1.000000000000000000e+00,-5.864816729334565437e-02,3.739447947787549520e+00,-2.048114334018537597e-01
6.442652393333604932e+07,1.000000000000000000e+00,-5.832017331204870925e-02,3.739626935776108052e+00,-2.034394934850264069e-01
7.731791970609295368e+07,1.000000000000000000e+00,-5.799050118638239548e-02,3.739793013192934890e+00,-2.021158395663867346e-01
9.278759463340122998e+07,1.000000000000000000e+00,-5.765525093498096582e-02,3.739939247577365400e+00,-2.008604015258625697e-01
1.113512045461711735e+08,1.000000000000000000e+00,-5.730674412053014116e-02,3.740066652720149154e+00,-1.996537673258255430e-01
1.336275364414950907e+08,1.000000000000000000e+00,-5.693750160462945908e-02,3.740181718751927065e+00,-1.984550181669124114e-01
1.603591347158837914e+08,1.000000000000000000e+00,-5.654036670223356459e-02,3.740290883293530655e+00,-1.972240901957065529e-01
1.924370526451502144e+08,1.000000000000000000e+00,-5.610796847241430324e-02,3.740400954485457508e+00,-1.959190089683595648e-01
2.309305541602699757e+08,1.000000000000000000e+00,-5.563250547628293546e-02,3.740517505255060104e+00,-1.945018798976861085e-01
2.771227559784136415e+08,1.000000000000000000e+00,-5.510368659287594173e-02,3.740645511587169736e+00,-1.929322168024327766e-01
3.325533981601860523e+08,1.000000000000000000e+00,-5.450849804957665079e-02,3.740789731024694031e+00,-1.911649619657404542e-01
3.990701687783129215e+08,1.000000000000000000e+00,-5.383086035404505143e-02,3.740954864526637280e+00,-1.891491525669012352e-01
4.788902935200651288e+08,1.000000000000000000e+00,-5.305097442703861355e-02,3.741145960835542628e+00,-1.868249954772678301e-01
5.746744432101678848e+08,1.000000000000000000e+00,-5.214389818892349593e-02,3.741369130974199209e+00,-1.841181624464105215e-01
6.896154228382910490e+08,1.000000000000000000e+00,-5.108014309578805257e-02,3.741631651367588240e+00,-1.809405706865846453e-01
8.275445983920388222e+08,1.000000000000000000e+00,-4.982050822970468529e-02,3.741941652720967681e+00,-1.771812955408995915e-01
9.930596090565361977e+08,1.000000000000000000e+00,-4.831808119953516500e-02,3.742308888441155723e+00,-1.727074985998085788e-01
1.191677621853933334e+09,1.000000000000000000e+00,-4.651300921352008455e-02,3.742745132266836361e+00,-1.673523793250572544e-01
1.430019237210809708e+09,1.000000000000000000e+00,-4.432566439535762237e-02,3.743263920723726823e+00,-1.609025358611672063e-01
1.693343245618812323e+09,1.000000000000000000e+00,-4.186869216066709670e-02,3.743830693954048439e+00,-1.537214984705020382e-01
1.939977837352957010e+09,1.000000000000000000e+00,-3.951188465942932770e-02,3.744350214609099226e+00,-1.469298008478237272e-01
2.180633332402906895e+09,1.000000000000000000e+00,-3.717153018545587412e-02,3.744855230943908708e+00,-1.402290265606399022e-01
2.419864795182235718e+09,1.000000000000000000e+00,-3.480294541011163395e-02,3.745356974470116285e+00,-1.334848829051213659e-01
2.658646401381334782e+09,1.000000000000000000e+00,-3.238462783642052228e-02,3.745851373879478086e+00,-1.266706501202899404e-01
2.917295135520771027e+09,1.000000000000000000e+00,-2.971653209964110823e-02,3.746390009780276920e+00,-1.191799150435384202e-01
3.186966941216193676e+09,1.000000000000000000e+00,-2.685877669331388634e-02,3.746942480490785155e+00,-1.112545213888494477e-01
3.442465713937718391e+09,1.000000000000000000e+00,-2.407364371705555950e-02,3.747454219508690620e+00,-1.036372993647093621e-01
3.693594448726984978e+09,1.000000000000000000e+00,-2.126558213088645607e-02,3.747949088863508749e+00,-9.604169877310002323e-02
3.954735458292668819e+09,1.000000000000000000e+00,-1.827359472340320604e-02,3.748458161906190078e+00,-8.802143178740909346e-02
4.222839367110845089e+09,1.000000000000000000e+00,-1.511118709978417907e-02,3.748967521258355529e+00,-7.965917913150581675e-02
4.486764072239458084e+09,1.000000000000000000e+00,-1.190140016252320444e-02,3.749451354295198158e+00,-7.130427310961487408e-02
4.751332875147345543e+09,1.000000000000000000e+00,-8.585191898293480228e-03,3.749918923064137211e+00,-6.280158150539869033e-02
5.014806658312065125e+09,1.000000000000000000e+00,-5.181926383048284825e-03,3.750365645132493153e+00,-5.420816220148456932e-02
5.272967505453730583e+09,1.000000000000000000e+00,-1.744675804893733697e-03,3.750782770923263953e+00,-4.566515788209306315e-02
5.523806813270988464e+09,1.000000000000000000e+00,1.699925164406125132e-03,3.751164754522609002e+00,-3.724802154611307758e-02
5.766357378345310211e+09,1.000000000000000000e+00,5.131030167620876346e-03,3.751511167852092488e+00,-2.900015822175057781e-02
6.000344355351926804e+09,1.000000000000000000e+00,8.538171907214705050e-03,3.751822604840437947e+00,-2.094012678918165046e-02
6.225863528105341911e+09,1.000000000000000000e+00,1.191661104649226373e-02,3.752099814851034498e+00,-1.307440846824081161e-02
6.443223869323766708e+09,1.000000000000000000e+00,1.526850038073200577e-02,3.752341929950057775e+00,-5.402169403667857889e-03
6.652728235557292938e+09,1.000000000000000000e+00,1.858735578706643618e-02,3.752552506636133600e+00,2.077848153303989490e-03
6.855000366556939125e+09,1.000000000000000000e+00,2.187779856528434402e-02,3.752730915728987426e+00,9.372370081155847327e-03
7.050635815507411957e+09,1.000000000000000000e+00,2.514480844329190432e-02,3.752876599943253400e+00,1.648912669423344829e-02
7.239706478157649994e+09,1.000000000000000000e+00,2.837416018078387295e-02,3.752992905502665177e+00,2.341305240686824760e-02
7.422338783125088692e+09,1.000000000000000000e+00,3.157598799602102241e-02,3.753070472018298798e+00,3.012697409987487307e-02
7.598613143864993095e+09,1.000000000000000000e+00,3.473271772332459095e-02,3.753110725734667419e+00,3.660144841995717491e-02
7.768532922121071815e+09,1.000000000000000000e+00,3.784084963946118124e-02,3.753111288944652291e+00,4.281996509216786512e-02
7.932108898312166214e+09,1.000000000000000000e+00,4.087807262757883059e-02,3.753077107702629700e+00,4.875768610031445960e-02
8.089537017221104622e+09,1.000000000000000000e+00,4.386450550937780885e-02,3.752996270401833812e+00,5.440720266072764100e-02
8.240949287318481445e+09,1.000000000000000000e+00,4.678204375475496224e-02,3.752885479939553903e+00,5.979911730236280032e-02
8.386521865899292946e+09,1.000000000000000000e+00,4.964717847114778759e-02,3.752755185658058767e+00,6.500820960916760261e-02
8.526714925539658546e+09,1.000000000000000000e+00,5.249654735893120178e-02,3.752617163209793993e+00,7.015485759167659763e-02
8.661851132628957748e+09,1.000000000000000000e+00,5.536370563607981993e-02,3.752482013573366970e+00,7.534857560026576861e-02
8.792072085863073349e+09,1.000000000000000000e+00,5.822752183049759167e-02,3.752373674561600758e+00,8.064285194203708873e-02
8.917749434723285675e+09,1.000000000000000000e+00,6.113453200204641697e-02,3.752269616529757990e+00,8.604064015776424768e-02
9.038958139648900986e+09,1.000000000000000000e+00,6.402957163899918036e-02,3.752184748824730853e+00,9.149124861156066046e-02
9.155751134800584793e+09,1.000000000000000000e+00,6.694499200521968063e-02,3.752091637628151233e+00,9.694964455768234624e-02
9.268278541753890991e+09,1.000000000000000000e+00,6.982601741624382130e-02,3.752009013770081225e+00,1.023811999474511236e-01
9.376784807192148209e+09,1.000000000000000000e+00,7.272188616504951519e-02,3.751906399185265695e+00,1.077624791058001408e-01
9.481457276053586960e+09,1.000000000000000000e+00,7.557774022628854782e-02,3.751810204827473960e+00,1.130894097971114759e-01
9.582386098068624496e+09,1.000000000000000000e+00,7.844330309847710736e-02,3.751687667762021228e+00,1.183303872796761247e-01
9.679631871331502914e+09,1.000000000000000000e+00,8.125263085344340552e-02,3.751571614649468422e+00,1.234848303393993318e-01
9.773439358206588745e+09,1.000000000000000000e+00,8.405816534350661617e-02,3.751436482827896768e+00,1.285553720332385519e-01
9.848485347706657410e+09,1.000000000000000000e+00,8.639401055586989897e-02,3.751304413795449211e+00,1.326987863281742785e-01
9.908522139306713104e+09,1.000000000000000000e+00,8.827075765829880960e-02,3.751210518730992760e+00,1.360767002752053256e-01
9.956551572586757660e+09,1.000000000000000000e+00,8.983824535291964897e-02,3.751110399253076100e+00,1.388111977527808072e-01
9.994975119210792542e+09,1.000000000000000000e+00,9.109125730638771568e-02,3.751036782119494539e+00,1.410227531253911148e-01
1.002571395651001930e+10,1.000000000000000000e+00,9.208771275030544490e-02,3.750984478496809604e+00,1.428064495224878050e-01
1.005090784830286217e+10,1.000000000000000000e+00,9.295073501357076218e-02,3.750918721279126622e+00,1.442694651782877591e-01
1.007329394659991264e+10,1.000000000000000000e+00,9.370225937635573432e-02,3.750871682677843655e+00,1.455843594987228373e-01
1.009410622537041473e+10,1.000000000000000000e+00,9.440483915633204881e-02,3.750826382213487964e+00,1.468083172012532578e-01
1.011397432889212799e+10,1.000000000000000000e+00,9.507940418039151353e-02,3.750782218833000670e+00,1.479807937274231211e-01
1.013322906992039490e+10,1.000000000000000000e+00,9.571889506961972494e-02,3.750747965267651640e+00,1.491227612444841200e-01
1.015204805454554749e+10,1.000000000000000000e+00,9.639175452320104809e-02,3.750688399216107083e+00,1.502302159454680097e-01
1.017052790320392036e+10,1.000000000000000000e+00,9.703045135717697223e-02,3.750644270126364699e+00,1.513310932544529586e-01
1.018872175386925507e+10,1.000000000000000000e+00,9.766254308987104560e-02,3.750599381735556292e+00,1.524157231566037052e-01
1.020665908583987999e+10,1.000000000000000000e+00,9.829043262890493904e-02,3.750553945857391547e+00,1.534897587220129811e-01
1.022435645866130066e+10,1.000000000000000000e+00,9.891373957944521456e-02,3.750507859357078200e+00,1.545520266218403382e-01
1.024182334183998680e+10,1.000000000000000000e+00,9.951228952296020669e-02,3.750471389540674494e+00,1.556032472432576641e-01
1.025906545027372742e+10,1.000000000000000000e+00,1.001515958655562893e-01,3.750409441643144604e+00,1.566340683383279364e-01
1.027608685758950424e+10,1.000000000000000000e+00,1.007615215693769550e-01,3.750362211176684557e+00,1.576649978801304142e-01
1.029289043341160393e+10,1.000000000000000000e+00,1.013685488431916859e-01,3.750313283062734815e+00,1.586833399719599635e-01
1.030947857057790375e+10,1.000000000000000000e+00,1.019692114906265851e-01,3.750265162795767271e+00,1.596921841989608071e-01
1.032585471135928535e+10,1.000000000000000000e+00,1.025661031348693852e-01,3.750216933851482359e+00,1.606930517103052347e-01
1.034202132770131302e+10,1.000000000000000000e+00,1.031377430798592343e-01,3.750178597036932349e+00,1.616829843420866941e-01
